股票代码,股票名称,最新价格,市盈率(PE)
002488,金固股份,10.18,167.38
300871,回盛生物,21.12,18.23
000877,天山股份,6.39,-24.65
300601,康泰生物,16.59,246.85
301162,国能日新,55.47,79.99
000978,桂林旅游,6.4,187.07
603685,晨丰科技,19.15,129.48
920033,康普化学,18.49,57.1
300916,朗特智能,36.48,45.88
000565,渝三峡Ａ,8.31,93.78
300013,新宁物流,4.47,-1385.2
688251,井松智能,25.56,2581.55
301024,霍普股份,40.51,-63.34
688469,芯联集成-U,6.44,-158.46
301223,中荣股份,17.96,22.57
688169,石头科技,179.08,34.24
688618,三旺通信,24.48,84.13
300403,汉宇集团,14.13,36.32
605018,长华集团,11.54,81.31
600380,健康元,12.25,14.28
603138,海量数据,16.07,-46.96
603201,常润股份,18.64,16.51
002355,兴民智通,5.77,-9.72
301515,港通医疗,21.87,-130.11
301003,江苏博云,36.64,31.83
920099,瑞华技术,30.18,48.04
000715,中兴商业,5.81,32.15
600017,日照港,3.23,13.87
000791,甘肃能源,7.13,14.02
000059,华锦股份,5.17,-4.18
003028,振邦智能,31.14,42.53
002570,贝因美,6.48,47.26
000523,红棉股份,3.23,91.23
000601,韶能股份,5.18,29.18
600100,同方股份,7.78,-50.89
603779,威龙股份,7.11,-491.54
000750,国海证券,4.53,39.12
000557,西部创业,5.19,12.85
300981,中红医疗,13.58,507.06
300231,银信科技,11.05,50.19
600827,百联股份,9.12,25.99
605299,舒华体育,9.09,92.17
002111,威海广泰,9.74,31.09
002057,中钢天源,11.04,28.34
002724,海洋王,7.8,33.33
688382,益方生物-U,27.98,-67.75
001219,青岛食品,14.29,21.52
688605,先锋精科,66.53,63.39
003032,*ST传智,6.52,-182.14
000837,秦川机床,13.02,150.05
002398,垒知集团,5.22,27.68
301332,德尔玛,9.75,32.76
301173,毓恬冠佳,46.41,34.42
920207,众诚科技,23.53,-72.25
300427,红相股份,5.89,78.5
002809,红墙股份,11.79,172.75
603306,华懋科技,48.44,58.43
688352,颀中科技,13.1,78.52
002645,华宏科技,15.11,59.54
601336,新华保险,68.3,7.2
688075,安旭生物,38.75,41.52
300633,开立医疗,33.31,153.24
002588,史丹利,9.16,9.71
300575,中旗股份,6.54,-25.76
605288,凯迪股份,85.17,96.61
000553,安道麦A,6.57,-95.25
001201,东瑞股份,15.79,612.87
300491,通合科技,34.91,197.77
301017,漱玉平民,11.24,62.84
603357,设计总院,8.55,13.53
002576,通达动力,17.84,34.54
603949,雪龙集团,19.72,50.44
301187,欧圣电气,25.71,28.48
601968,宝钢包装,5.28,32.84
301265,华新环保,11.88,47.02
603648,畅联股份,11.24,29.82
003018,金富科技,11.87,31.1
600549,厦门钨业,30.41,24.83
688376,美埃科技,44.53,30.53
003011,海象新材,21.23,16.78
603215,比依股份,19.85,34.73
000886,海南高速,7.31,-102.34
000050,深天马Ａ,9.3,55.51
301487,盟固利,25.17,1903.7
000528,柳    工,11.93,9.86
688610,埃科光电,70.79,66.79
002562,兄弟科技,7.32,60.32
001319,铭科精技,24.72,30.8
688681,科汇股份,17.99,58.35
000816,智慧农业,3.33,246.67
301258,富士莱,35.33,37.59
301628,强达电路,80.04,51.35
301632,广东建科,28.74,179.27
600808,马钢股份,4.0,-205.95
600698,湖南天雁,10.03,4584.31
603700,宁水集团,12.03,22.62
002310,东方园林,2.67,-5580.85
300477,ST合纵,2.0,-13.76
002881,美格智能,45.97,71.72
003042,中农联合,16.71,370.88
002732,燕塘乳业,17.31,38.97
600895,张江高科,44.7,93.77
603233,大参林,18.67,13.32
600825,新华传媒,6.69,108.05
002643,万润股份,12.75,26.97
300553,集智股份,36.97,89.22
603169,兰石重装,8.08,97.14
002681,奋达科技,6.71,352.37
603619,中曼石油,20.18,15.54
000153,丰原药业,6.74,20.53
600551,时代出版,8.74,14.19
920029,开发科技,92.02,16.16
600757,长江传媒,8.72,7.72
002852,道道全,11.43,10.86
000789,万年青,6.05,59.16
300215,电科院,6.06,-85.94
600031,三一重工,22.83,18.54
000096,广聚能源,11.46,324.43
300992,泰福泵业,25.76,52.62
002538,司尔特,5.43,24.35
002566,益盛药业,8.11,71.52
000930,中粮科技,6.09,52.71
000910,大亚圣象,8.11,62.25
000157,中联重科,8.13,12.72
300293,蓝英装备,23.72,-243.89
000589,贵州轮胎,4.73,14.79
601127,赛力斯,158.04,43.89
002878,元隆雅图,17.62,-500.98
300795,米奥会展,14.19,136.46
603709,中源家居,14.95,-98.84
605268,王力安防,10.2,33.54
002635,安洁科技,13.59,72.46
002690,美亚光电,19.74,28.76
688429,时创能源,15.71,-17.53
601512,中新集团,9.56,12.11
000830,鲁西化工,12.92,16.11
688718,唯赛勃,14.28,82.65
603926,铁流股份,16.98,40.83
600128,苏豪弘业,10.9,51.15
002067,景兴纸业,6.8,88.54
300941,创识科技,23.88,382.94
603886,元祖股份,12.3,1195.62
603882,金域医学,28.58,-78.06
920080,奥美森,30.16,36.95
300560,中富通,13.07,150.39
600499,科达制造,11.69,15.05
002563,森马服饰,5.5,22.79
301335,天元宠物,30.92,52.37
600571,信雅达,16.51,-73.13
601789,宁波建工,5.48,22.85
002460,赣锋锂业,61.59,-119.25
300333,兆日科技,12.36,-2472.25
002467,二六三,6.16,118.26
000558,天府文旅,5.47,474.12
002077,大港股份,17.2,157.15
002746,仙坛股份,6.22,19.57
920699,海达尔,55.8,38.51
300398,飞凯材料,22.74,29.73
600979,广安爱众,4.84,39.3
301390,经纬股份,35.85,88.24
002729,好利科技,14.52,41.27
688031,星环科技-U,51.6,-21.86
002438,江苏神通,13.79,23.27
600688,上海石化,2.77,-31.6
002172,澳洋健康,4.18,50.72
688480,赛恩斯,52.05,50.6
002340,格林美,8.35,26.77
601702,华峰铝业,16.72,14.63
600383,金地集团,4.16,-2.54
301170,锡南科技,27.13,25.52
600729,重庆百货,27.13,7.72
300077,国民技术,22.88,-181.37
300158,振东制药,6.95,440.47
603151,邦基科技,25.67,34.02
601020,华钰矿业,27.19,61.2
301296,新巨丰,9.1,32.39
000788,北大医药,6.29,18.69
300562,乐心医疗,13.99,36.16
688267,中触媒,26.5,18.41
300930,屹通新材,30.86,56.62
600081,东风科技,12.58,80.78
600785,新华百货,13.29,17.43
002608,江苏国信,8.41,7.83
301252,同星科技,27.26,33.33
600488,津药药业,4.21,46.62
301079,邵阳液压,28.06,214.87
000656,*ST金科,1.4,-0.99
603580,*ST艾艾,14.83,105.72
301322,绿通科技,30.24,46.24
600187,国中水务,2.82,-124.22
002731,萃华珠宝,13.41,15.51
603680,今创集团,11.96,12.75
300462,ST华铭,10.55,-79.8
002758,浙农股份,9.13,18.35
600287,苏豪时尚,5.64,79.36
300784,利安科技,54.13,48.95
600876,凯盛新能,10.56,-7.59
688309,恒誉环保,24.58,117.11
301277,新天地,13.42,42.94
300314,戴维医疗,14.1,39.83
600265,ST景谷,21.18,-11.09
300597,吉大通信,9.16,-79.63
603922,金鸿顺,21.12,233.35
000868,安凯客车,5.66,144.53
300453,三鑫医疗,9.25,20.99
002266,浙富控股,4.27,19.68
600406,国电南瑞,23.46,31.91
920693,阿为特,43.41,243.79
002673,西部证券,8.52,24.26
000543,皖能电力,7.81,8.18
002726,龙大美食,4.97,76.25
920926,鸿智科技,19.9,57.53
300599,雄塑科技,7.79,-189.17
002103,广博股份,9.25,32.46
300831,派瑞股份,14.2,75.42
603139,康惠股份,21.98,-27.3
301166,优宁维,31.3,-101.37
300682,朗新集团,18.42,347.41
920556,雅达股份,11.33,54.29
002158,汉钟精机,25.54,26.53
300152,ST新动力,2.13,-104.19
300387,富邦科技,9.25,21.84
920375,派诺科技,16.99,249.46
300161,华中数控,28.36,-34.59
601233,桐昆股份,13.44,14.74
920022,世昌股份,32.09,33.22
601518,吉林高速,2.86,11.85
603586,金麒麟,19.22,17.49
301552,科力装备,38.53,22.15
300033,同花顺,352.54,188.82
688729,屹唐股份,27.15,115.36
300304,云意电气,12.18,24.13
600722,金牛化工,6.45,82.15
002423,中粮资本,12.9,17.53
300126,锐奇股份,9.98,-105.34
603111,康尼机电,7.88,21.93
002051,中工国际,8.57,29.95
300885,海昌新材,22.79,91.98
000831,中国稀土,55.86,183.29
301288,*ST清研,16.4,-307.23
605365,立达信,15.69,56.95
300818,耐普矿机,30.1,149.54
002530,金财互联,10.75,127.66
603214,爱婴室,18.6,27.57
300318,博晖创新,5.7,-124.58
688449,联芸科技,55.31,211.89
000401,金隅冀东,5.05,-43.69
002170,芭田股份,10.78,11.43
300226,上海钢联,25.82,34.74
601567,三星医疗,23.81,13.6
300466,赛摩智能,9.36,-164.48
002615,哈尔斯,7.89,20.14
920368,连城数控,28.76,32.12
301083,百胜智能,17.99,91.59
300895,铜牛信息,43.12,-84.76
301116,益客食品,10.8,-13.38
300493,润欣科技,20.15,172.52
002552,宝鼎科技,17.28,152.51
002598,山东章鼓,11.47,47.07
603377,ST东时,3.59,-12.01
301581,黄山谷捷,51.71,54.7
002363,隆基机械,7.91,52.38
301308,江波龙,181.91,2581.79
603060,国检集团,6.54,452.33
603409,汇通控股,34.08,30.63
000761,本钢板材,3.62,-5.31
601368,绿城水务,5.07,83.23
300602,飞荣达,31.85,55.79
688271,联影医疗,143.03,59.06
600714,金瑞矿业,12.3,48.94
688291,金橙子,32.57,60.35
000912,泸天化,4.36,74.14
301380,挖金客,35.61,58.48
300710,万隆光电,21.93,-77.91
300346,南大光电,38.59,64.17
600663,陆家嘴,8.73,26.96
600419,天润乳业,10.19,-73.55
603527,众源新材,11.69,19.45
002909,集泰股份,6.55,-153.86
002255,海陆重工,8.77,19.03
002296,辉煌科技,10.96,15.87
301234,五洲医疗,43.85,141.79
300465,高伟达,21.88,351.11
300647,超频三,6.58,133.05
300315,掌趣科技,5.11,144.77
301585,蓝宇股份,32.16,58.34
688695,中创股份,30.01,-160.39
601096,宏盛华源,4.37,29.47
002512,达华智能,3.64,-38.5
300441,鲍斯股份,8.02,21.4
605033,美邦股份,21.86,40.89
300939,秋田微,34.2,40.03
000573,粤宏远Ａ,4.38,13.81
000878,云南铜业,18.19,13.84
920640,富士达,26.54,67.01
001207,联科科技,22.74,16.04
601991,大唐发电,3.67,7.42
301108,洁雅股份,35.2,60.8
300693,盛弘股份,38.89,38.48
000560,我爱我家,2.94,90.17
605089,味知香,25.64,55.38
603662,柯力传感,65.95,53.58
300190,维尔利,4.4,-48.42
002661,克明食品,9.56,15.87
601186,中国铁建,8.07,5.12
002547,春兴精工,5.13,-22.43
300776,帝尔激光,67.45,28.24
002491,通鼎互联,5.17,-35.49
600155,华创云信,7.4,103.87
000066,中国长城,16.23,189.35
688203,海正生材,13.31,423.96
600797,浙大网新,10.36,-353.21
688070,纵横股份,50.28,-60.6
300240,飞力达,8.16,68.51
688088,虹软科技,49.74,112.69
000566,海南海药,5.91,-24.22
688543,国科军工,48.01,65.01
603297,永新光学,102.08,52.28
002540,亚太科技,6.68,20.08
600362,江西铜业,37.72,15.64
600390,五矿资本,5.92,25.34
300059,东方财富,25.36,35.99
301126,达嘉维康,11.91,1368.92
301248,杰创智能,26.1,107.1
603488,展鹏科技,8.2,-33.04
600623,华谊集团,8.95,19.48
001258,立新能源,7.47,389.42
301226,祥明智能,32.15,95.5
002367,康力电梯,6.73,14.93
603937,丽岛新材,11.95,-52.45
600036,招商银行,41.98,7.06
601117,中国化学,7.51,7.39
600805,悦达投资,5.26,159.56
301150,中一科技,37.52,285.73
603768,常青股份,11.99,-69.5
002605,姚记科技,25.55,20.86
000550,江铃汽车,21.78,18.82
002529,*ST海源,7.5,-14.83
603992,松霖科技,27.81,64.67
301486,致尚科技,84.15,29.79
688411,海博思创,291.49,83.1
688775,影石创新,277.25,106.95
300455,航天智装,17.22,-40.04
600276,恒瑞医药,66.0,49.22
600129,太极集团,21.9,43.5
300040,九洲集团,6.79,50.06
300249,依米康,15.18,224.15
000923,河钢资源,18.19,22.65
600335,国机汽车,6.05,21.27
301066,万事利,15.15,93.53
920139,华岭股份,22.61,-225.36
002275,桂林三金,15.08,15.45
300938,信测标准,26.48,33.93
688076,ST诺泰,37.09,18.9
002510,天汽模,6.81,157.81
300258,精锻科技,13.65,65.89
603096,新经典,18.15,29.86
002646,天佑德酒,9.8,45.62
300832,新产业,61.81,31.49
605358,立昂微,32.42,-85.68
601375,中原证券,4.54,40.49
300459,汤姆猫,4.53,-262.58
600423,柳化股份,3.78,438.46
688110,东芯股份,98.61,-196.5
002786,银宝山新,9.15,-84.61
000411,英特集团,11.44,12.01
603416,信捷电气,56.26,34.78
002351,漫步者,12.97,28.82
002474,榕基软件,7.62,-89.83
300313,*ST天山,8.36,-167.8
002364,中恒电气,27.4,162.6
300248,新开普,12.19,-93.14
688349,三一重能,28.9,84.35
002446,盛路通信,8.41,66.88
300026,红日药业,3.8,72.59
688793,倍轻松,29.05,-34.57
600883,博闻科技,8.36,68.76
001367,海森药业,24.37,31.48
688683,莱尔科技,32.69,127.25
603160,汇顶科技,77.04,41.56
300756,金马游乐,53.05,118.36
603163,圣晖集成,43.88,34.41
300622,博士眼镜,29.89,60.77
300457,赢合科技,30.73,36.8
688166,博瑞医药,52.25,643.65
603350,安乃达,38.4,29.66
600255,鑫科材料,3.83,175.3
603486,科沃斯,90.78,26.83
688300,联瑞新材,56.24,48.97
002250,联化科技,11.53,23.46
000555,神州信息,13.09,-66.26
002735,王子新材,16.11,195.99
301376,致欧科技,19.2,20.29
002519,银河电子,4.62,-90.3
603500,祥和实业,12.31,31.82
300381,溢多利,6.93,121.56
300721,怡达股份,13.86,-18.14
688126,沪硅产业,24.62,-92.26
605168,三人行,29.9,21.86
688128,中国电研,31.46,24.64
301149,隆华新材,10.73,30.31
300804,广康生化,39.31,50.13
603989,艾华集团,17.75,24.1
002238,天威视讯,9.29,-137.31
600720,中交设计,7.72,15.83
301616,浙江华业,50.9,42.71
300533,冰川网络,38.78,13.54
688107,安路科技,27.85,-39.2
002393,力生制药,23.95,9.0
000995,皇台酒业,13.97,-235.25
688416,恒烁股份,58.2,-34.09
002425,ST凯文,3.87,-31.51
600694,大商股份,17.8,8.07
603596,伯特利,47.15,27.37
301633,港迪技术,75.66,114.36
002660,茂硕电源,9.32,-43.04
300928,华安鑫创,31.99,-33.66
002229,鸿博股份,17.08,100.27
300834,星辉环材,22.65,84.44
301339,通行宝,14.85,40.28
600860,京城股份,11.66,-202.58
920726,朱老六,18.67,86.53
600874,创业环保,6.24,10.36
605179,一鸣食品,20.99,130.63
605300,佳禾食品,11.69,213.63
300307,慈星股份,7.04,26.47
002102,能特科技,3.93,14.34
600589,大位科技,7.08,77.1
601696,中银证券,14.11,34.69
300402,宝色股份,18.03,69.64
605158,华达新材,8.61,31.99
605266,健之佳,21.2,22.63
000498,山东路桥,6.3,4.75
002217,合力泰,3.14,988.98
300188,国投智能,14.9,-30.76
000922,佳电股份,12.61,33.2
688707,振华新材,14.18,-16.59
301566,达利凯普,16.49,37.01
600761,安徽合力,20.47,11.45
301507,民生健康,14.15,30.61
688623,双元科技,69.01,55.9
600916,中国黄金,8.64,22.77
920027,交大铁发,26.68,83.92
002301,齐心集团,6.3,25.97
688533,上声电子,27.39,26.29
000792,盐湖股份,21.98,23.12
300479,神思电子,19.01,-31.84
601456,国联民生,11.05,27.84
603908,牧高笛,24.49,24.22
301128,强瑞技术,83.31,78.48
688283,坤恒顺维,31.53,149.87
600633,浙数文化,13.5,22.68
000521,长虹美菱,7.13,8.8
002849,威星智能,14.25,30.25
001217,华尔泰,12.62,71.42
301361,众智科技,31.72,43.33
000909,ST数源,5.54,-25.24
000410,沈阳机床,7.12,208.13
300625,三雄极光,11.99,-70.76
600235,民丰特纸,7.18,83.67
000958,电投产融,6.36,37.31
601330,绿色动力,7.17,13.24
000678,襄阳轴承,13.54,-200.36
002397,梦洁股份,4.0,58.85
002300,太阳电缆,6.37,38.44
301101,明月镜片,39.89,42.08
920112,巴兰仕,39.83,21.79
688231,隆达股份,19.16,44.58
301237,和顺科技,45.5,-127.15
002753,永东股份,7.19,33.72
301355,南王科技,12.0,503.03
600977,中国电影,13.62,-115.19
301208,中亦科技,39.45,107.21
300244,迪安诊断,15.3,465.21
603888,新华网,19.27,42.2
000537,中绿电,8.87,14.82
920976,视声智能,25.7,33.86
688103,国力电子,70.94,94.61
688188,柏楚电子,140.41,31.67
300705,九典制药,16.93,14.53
301035,润丰股份,78.18,19.75
688056,莱伯泰科,35.39,56.59
601198,东兴证券,12.08,23.84
002198,嘉应制药,6.45,81.5
600429,三元股份,4.83,19.92
300965,恒宇信通,60.74,102.65
300079,数码视讯,5.66,241.65
002553,南方精工,28.35,21.5
002496,*ST辉丰,1.62,106.51
000590,启迪药业,11.3,-78.8
300131,英唐智控,9.75,180.03
688385,复旦微电,60.14,127.58
002843,泰嘉股份,20.2,62.58
301525,儒竞科技,92.8,42.25
300789,唐源电气,26.73,57.22
002642,荣联科技,8.94,357.23
603721,*ST天择,20.3,-100.19
300174,元力股份,16.18,24.91
002196,方正电机,8.94,-308.02
000890,法尔胜,4.85,-67.66
000036,华联控股,4.04,1393.03
600219,南山铝业,4.06,8.98
600444,国机通用,18.59,56.82
603601,再升科技,4.87,41.61
002154,报 喜 鸟,4.06,15.02
920167,同享科技,18.6,143.25
002697,红旗连锁,5.66,13.71
688314,康拓医疗,34.86,25.75
002117,东港股份,11.31,37.73
002383,合众思壮,8.88,-362.34
300268,*ST佳沃,10.6,-2.2
300720,海川智能,23.61,145.87
300343,ST联创,4.91,224.32
001358,兴欣新材,30.27,55.42
301396,宏景科技,68.78,87.58
603029,天鹅股份,18.84,63.16
301408,华人健康,13.09,25.24
600718,东软集团,10.65,112.83
601921,浙版传媒,8.18,13.44
300763,锦浪科技,77.33,26.68
600498,烽火通信,26.15,58.82
688308,欧科亿,25.21,2581.33
300352,北信源,5.73,-42.77
003026,中晶科技,35.19,88.61
300536,农尚环境,8.98,-105.48
002752,昇兴股份,5.71,18.93
002408,齐翔腾达,4.89,300.19
688036,传音控股,76.47,35.95
920541,铁大科技,15.55,44.68
603777,来伊份,13.04,-43.02
603052,可川科技,28.56,106.43
605319,无锡振华,22.94,19.94
000155,川能动力,10.6,31.98
301305,朗坤科技,20.36,16.74
600776,东方通信,12.33,58.7
300063,天龙集团,8.25,44.51
300618,寒锐钴业,48.66,58.95
300609,汇纳科技,37.01,-127.25
002923,润都股份,13.14,-60.79
601007,金陵饭店,7.4,62.06
603113,金能科技,6.6,105.92
002265,建设工业,28.7,303.36
001212,中旗新材,50.07,1863.39
301186,超达装备,42.71,28.29
002349,精华制药,7.39,23.47
688037,芯源微,127.04,804.27
688371,菲沃泰,23.8,238.86
002222,福晶科技,44.5,81.65
300998,宁波方正,22.99,-77.98
688739,成大生物,27.12,46.18
300660,江苏雷利,55.16,66.21
301362,民爆光电,42.88,20.95
300153,科泰电源,33.67,224.52
301022,海泰科,34.84,47.64
301115,联检科技,16.55,60.98
600550,保变电气,8.3,101.4
300839,博汇股份,13.26,-32.98
603819,神力股份,11.57,159.91
300616,尚品宅配,12.47,-17.35
002038,双鹭药业,7.46,31.66
600114,东睦股份,29.85,36.12
300964,本川智能,44.7,80.51
300691,联合光电,17.44,-115.99
605277,新亚电子,23.18,37.9
001322,箭牌家居,8.27,140.61
601858,中国科传,19.05,39.67
002763,汇洁股份,7.44,12.75
301309,万得凯,30.6,25.38
688611,杭州柯林,38.46,165.18
002649,博彦科技,13.39,31.79
000905,厦门港务,10.04,26.39
603305,旭升集团,15.01,36.61
301636,泽润新能,55.19,31.02
600866,星湖科技,7.55,7.5
600094,大名城,5.01,174.37
300833,浩洋股份,40.86,33.24
603051,鹿山新材,21.69,110.0
300130,新国都,26.75,27.54
300613,富瀚微,46.69,235.76
002970,锐明技术,45.94,20.41
300543,朗科智能,11.74,66.07
300672,国科微,89.85,484.78
600707,彩虹股份,5.87,23.32
002913,奥士康,38.44,31.14
300428,立中集团,22.67,18.06
002240,盛新锂能,19.3,-10.5
603390,通达电气,12.54,69.48
688168,安博通,79.5,-28.07
300446,航天智造,17.54,18.94
603825,ST华扬,9.17,-5.56
600794,保税科技,4.19,51.66
003031,中瓷电子,55.0,44.63
603066,音飞储存,10.97,25.88
600259,广晟有色,57.3,132.95
603838,*ST四通,7.59,-74.96
300822,贝仕达克,16.85,152.58
300511,雪榕生物,6.76,-50.99
601688,华泰证券,21.87,13.07
600884,杉杉股份,13.46,73.02
001256,炜冈科技,21.9,30.55
002520,日发精机,5.89,-9.99
000902,新洋丰,14.35,9.46
300520,科大国创,27.75,-63.33
002114,罗平锌电,7.67,-13.45
002376,新北洋,7.68,83.54
000700,模塑科技,9.37,14.66
603208,江山欧派,14.48,127.16
002998,优彩资源,8.51,35.13
300777,中简科技,32.18,33.94
002992,宝明科技,52.63,-366.11
603075,热威股份,22.19,27.81
000735,罗 牛 山,6.83,-585.43
605376,博迁新材,56.11,69.55
300458,全志科技,47.57,121.82
688789,XD宏华数,80.96,29.0
600706,曲江文旅,10.21,-93.81
300996,普联软件,17.02,1994.26
600182,S佳通,15.33,45.91
001213,中铁特货,4.26,28.01
002821,凯莱英,107.06,31.26
300711,广哈通信,20.38,103.91
603102,百合股份,42.6,18.97
300694,蠡湖股份,11.93,93.35
603588,高能环境,7.64,13.51
002034,旺能环境,16.97,9.65
002430,杭氧股份,24.88,25.4
600452,涪陵电力,9.47,43.62
002833,弘亚数控,16.33,14.29
300454,深信服,105.74,-97.98
600300,维维股份,3.43,23.04
300222,科大智能,12.82,64.95
601606,长城军工,48.88,-645.97
603811,诚意药业,12.82,18.66
000686,东北证券,8.61,23.4
603353,和顺石油,17.96,109.88
600056,中国医药,11.11,28.27
603611,诺力股份,23.95,12.55
300071,福石控股,4.28,-39.79
920533,骏创科技,30.78,131.49
603528,多伦科技,8.6,-567.38
300207,欣旺达,30.2,32.6
300891,惠云钛业,9.48,371.89
600072,中船科技,12.1,-15.83
688219,会通股份,12.12,31.73
603220,中贝通信,23.32,99.98
600061,国投资本,7.77,14.61
300409,道氏技术,23.36,32.99
603788,宁波高发,17.25,18.52
002982,湘佳股份,14.73,255.91
002869,金溢科技,27.66,-210.16
688590,新致软件,20.7,89.64
601319,中国人保,8.65,7.21
301043,绿岛风,46.01,36.68
002721,金一文化,3.45,-188.99
002893,京能热力,13.02,14.14
301317,鑫磊股份,31.9,6.44
301091,深城交,32.88,-922.25
605589,圣泉集团,27.9,23.57
688517,金冠电气,15.75,25.41
000099,中信海直,21.89,55.35
688049,炬芯科技,58.63,56.2
002537,海联金汇,8.73,41.41
000758,中色股份,6.95,15.7
300070,碧水源,4.35,-73.69
688507,XD索辰科,96.75,-94.33
920394,民士达,39.4,47.4
603030,全筑股份,3.5,-33.16
000711,ST京蓝,1.74,-37.89
603535,嘉诚国际,11.33,24.48
601003,柳钢股份,5.25,18.29
600120,浙江东方,6.08,25.51
600206,有研新材,22.68,73.77
688799,华纳药厂,52.25,48.24
001268,联合精密,30.54,32.08
920403,康农种业,24.41,139.58
001324,长青科技,20.14,37.76
601137,博威合金,22.95,13.94
002633,申科股份,16.65,379.48
300039,上海凯宝,6.17,26.46
300107,建新股份,7.04,368.37
300830,金现代,10.52,-105.91
688568,中科星图,40.38,208.9
002391,长青股份,6.15,47.25
603678,火炬电子,36.94,33.62
688321,微芯生物,29.95,206.37
688786,悦安新材,30.82,58.34
002086,东方海洋,2.65,-36.55
002293,罗莱生活,8.81,19.81
301260,格力博,19.37,35.21
603382,海阳科技,33.69,38.72
300631,久吾高科,30.93,49.98
000919,金陵药业,7.09,45.61
600641,万业企业,20.4,232.62
600336,澳柯玛,7.08,74.63
301383,天键股份,34.64,538.29
603518,锦泓集团,9.76,14.86
300556,丝路视觉,19.57,-14.82
000950,重药控股,5.32,16.29
300798,锦鸡股份,8.01,-492.48
603045,福达合金,19.46,52.99
300590,移为通信,11.56,85.7
000820,*ST节能,2.67,-120.97
300377,赢时胜,20.33,-96.41
300504,天邑股份,14.2,-46.14
688479,友车科技,19.46,86.63
920305,*ST云创,11.5,-35.62
300055,万邦达,7.17,133.3
688557,兰剑智能,36.72,45.58
002891,中宠股份,56.25,38.53
605007,五洲特纸,11.66,22.85
603408,建霖家居,11.62,10.92
001208,华菱线缆,12.55,62.94
002394,联发股份,11.6,10.19
688305,科德数控,62.85,85.14
000966,长源电力,4.49,82.42
605056,咸亨国际,16.13,53.68
688432,有研硅,12.5,73.54
688448,磁谷科技,38.61,308.42
605186,健麾信息,19.77,267.52
920799,艾融软件,50.1,138.83
300124,汇川技术,79.42,36.12
300320,海达股份,9.91,27.49
300295,三六五网,12.6,-145.21
600507,方大特钢,5.42,15.47
300276,三丰智能,9.01,289.2
000564,供销大集,2.72,4611.92
002401,中远海科,17.18,324.78
002303,美盈森,4.5,19.57
688177,百奥泰,27.05,-44.83
002177,御银股份,8.16,292.44
603387,基蛋生物,8.11,18.9
600888,新疆众和,8.1,14.53
605151,西上海,19.85,-188.26
688628,优利德,34.68,19.77
002073,软控股份,8.21,28.63
301263,泰恩康,30.88,177.15
301095,广立微,76.34,487.42
002232,启明信息,20.86,300.33
300578,会畅通讯,18.18,224.68
002035,华帝股份,6.37,9.92
002564,天沃科技,8.2,-388.6
002413,雷科防务,5.45,-86.12
001260,坤泰股份,20.08,52.44
300094,国联水产,3.64,-3.8
600909,华安证券,6.4,14.46
600110,诺德股份,6.38,-76.42
300260,新莱应材,60.12,113.42
603659,璞泰来,26.49,26.81
300098,高新兴,5.46,180.46
002171,楚江新材,12.78,41.33
601066,中信建投,26.43,22.74
300255,常山药业,51.54,-814.2
300769,德方纳米,40.4,-14.48
688155,先惠技术,66.0,27.21
300451,创业慧康,4.58,-44.04
002456,欧菲光,11.9,-183.48
002361,神剑股份,6.44,129.78
002866,传艺科技,17.44,59.89
920982,锦波生物,263.87,38.72
301315,威士顿,47.78,130.34
603068,博通集成,39.48,154.4
300546,雄帝科技,26.55,212.25
603676,卫信康,11.99,14.27
002338,奥普光电,55.87,217.38
002140,东华科技,11.97,17.64
688317,之江生物,23.05,-224.81
300860,锋尚文化,26.74,189.66
300122,智飞生物,20.25,-40.59
002036,联创电子,10.12,221.64
600136,ST明诚,1.83,1869.24
000681,视觉中国,22.35,178.83
300712,永福股份,24.93,74.78
603929,亚翔集成,38.9,25.79
002333,罗普斯金,5.57,59.82
600195,中牧股份,7.44,46.46
601727,上海电气,9.26,87.66
002813,路畅科技,27.92,-36.02
301662,宏工科技,115.0,85.88
600773,西藏城投,11.13,-82.59
600751,海航科技,4.63,93.88
600664,哈药股份,3.72,18.04
002092,中泰化学,4.64,-30.95
601618,中国中冶,3.71,12.4
301188,力诺药包,17.69,51.62
301439,泓淋电力,15.0,31.56
603566,普莱柯,14.02,20.88
301287,康力源,39.46,44.92
600741,华域汽车,19.61,10.72
000928,中钢国际,6.55,11.07
300239,东宝生物,5.63,45.2
002182,宝武镁业,13.98,108.11
000822,山东海化,5.6,-9.72
688301,奕瑞科技,114.4,36.14
600103,青山纸业,3.73,74.52
688065,凯赛生物,47.86,55.92
301206,三元生物,28.29,49.79
301120,新特电气,18.83,656.28
300966,共同药业,22.69,-117.27
600006,东风股份,7.59,78.08
002900,哈三联,13.28,-22.74
601108,财通证券,8.47,18.16
603858,步长制药,17.99,15.11
002595,豪迈科技,56.5,18.88
002139,拓邦股份,14.15,26.73
300041,回天新材,11.37,22.32
002123,梦网科技,12.39,540.0
601199,江南水务,5.72,16.29
301399,英特科技,19.0,106.56
002186,全 聚 德,11.48,100.96
603618,杭电股份,8.6,78.62
002842,翔鹭钨业,10.44,92.9
600980,北矿科技,24.75,43.12
301557,常友科技,87.88,56.44
002580,圣阳股份,13.33,23.36
920247,华密新材,28.58,134.26
002091,江苏国泰,8.58,12.82
603180,金牌家居,20.11,24.37
600101,明星电力,9.6,35.67
